Mean,Std
-500.0,0.0
-356.2,118.34931347498389
-229.4,48.458642160093596
-234.6,134.86971491035337
-203.6,44.55827644781607
-206.4,94.97073233370372
-145.0,58.034472514187634
-132.4,41.56729483620506
-124.6,24.54872705457454
-118.6,28.541899025818168
-113.4,12.90891165048394
-106.0,14.886235252742717
-139.2,59.28709809056267
-103.6,8.867919710958146
-115.0,32.93022927341989
-102.8,17.645396000090223
-99.6,22.07804339156892
-83.6,11.943198901466893
-103.4,21.740285186721906
-101.0,21.13764414498456
-106.4,22.312328430712917
-88.8,14.620533505997653
-154.4,98.5933060608072
-94.6,22.186482371029435
-82.2,14.496896219536097
-99.2,21.39532659250613
-97.6,7.116178749862878
-77.2,8.034923770640267
-113.8,44.27369422128675
-104.0,17.561321134812154
-99.2,10.943491216243562
-84.8,7.025667228100119
-76.2,11.668761716651858
-82.8,17.948816116947658
-82.8,10.833282051160673
-89.8,12.08966500776593
-73.2,5.230678732248808
-96.2,13.13620949893842
-78.0,9.528903399657276
-81.6,15.331014317389442
-107.8,65.34340058490987
-86.8,17.010584939971935
-99.8,11.98999582985749
-91.8,23.506594819326768
-103.8,27.643444069073595
-96.6,43.683406460577224
-86.4,13.124023773218335
-103.4,38.24447672540442
-85.8,13.775340286178052
-84.4,10.480458005259122
-94.4,19.4381069037085
-81.6,8.333066662399863
-83.0,11.29601699715435
-87.8,17.971087891388212
-101.0,9.777525249264253
-99.0,33.244548425268164
-74.0,6.572670690061994
-85.6,13.093509842666327
-86.4,16.48757107641996
-94.2,26.731255114565798
-92.0,13.099618315050252
-93.2,15.942396306703706
-83.0,20.29778313018444
-88.6,7.337574531137657
-93.0,24.33926868252208
-82.4,15.278743403827423
-105.6,47.8564520206001
-89.0,11.865917579353061
-86.8,8.681013765684282
-83.0,4.427188724235731
-72.8,5.418486873657626
-81.8,14.147791347061917
-81.8,15.065191668213185
-84.0,13.740451229854134
-86.8,19.041008376659047
-81.8,9.108238029388561
-102.0,17.854971296532515
-73.8,5.979966555090422
-91.8,14.190137420053407
-105.2,42.4471436023674
-90.6,18.39130229211624
-91.2,20.855694665965938
-82.6,13.320660644277371
